Sample pair	miR-130ac/301ab/301b/301b-3p/454/721/4295/3666	miR-130ac/301ab/301b/301b-3p/454/721/4295/3666_3UTR	miR-518a-5p/527	miR-518a-5p/527_3UTR	miR-642b	miR-642b_3UTR	miR-142-5p	miR-142-5p_3UTR	miR-3148	miR-3148_3UTR	miR-93/93a/105/106a/291a-3p/294/295/302abcde/372/373/428/519a/520be/520acd-3p/1378/1420ac	miR-93/93a/105/106a/291a-3p/294/295/302abcde/372/373/428/519a/520be/520acd-3p/1378/1420ac_3UTR	miR-132/212/212-3p	miR-132/212/212-3p_3UTR	miR-205/205ab	miR-205/205ab_3UTR	miR-382	miR-382_3UTR	miR-19ab	miR-19ab_3UTR	miR-590-3p	miR-590-3p_3UTR	miR-144	miR-144_3UTR	miR-380/380-3p	miR-380/380-3p_3UTR	miR-200bc/429/548a	miR-200bc/429/548a_3UTR	miR-1953/3153	miR-1953/3153_3UTR	miR-653	miR-653_3UTR	miR-141/200a	miR-141/200a_3UTR	miR-1265	miR-1265_3UTR	miR-1244	miR-1244_3UTR	miR-561	miR-561_3UTR	miR-3936	miR-3936_3UTR	miR-129-5p/129ab-5p	miR-129-5p/129ab-5p_3UTR	miR-548abakhjiwy/548abcd-5p/559	miR-548abakhjiwy/548abcd-5p/559_3UTR	miR-519a/519bc-3p/291b-3p/1347	miR-519a/519bc-3p/291b-3p/1347_3UTR	miR-153	miR-153_3UTR	response
BH-A1FN	1.38219849909	-0.385964357569	7.43180902409	-0.48674867419	8.12466010312	-0.308304158595	1.52049548135	-0.435691877716	0.0	0.354407243048	8.53002649123	-0.211503627498	-0.0385274047799	0.0373021612305	0.0547590737094	-0.420443773569	-0.732683309382	-0.389742735126	1.55890430628	-0.33946557775	2.30076591821	-0.43615065893	0.233188946227	-0.30524025959	0.551570512266	-0.369453731904	0.709993189486	-0.185717602554	0.0	-0.325758816498	-2.74391672638	-0.47247280727	2.25035208688	-0.426876427481	0.0	-1.18816510927	0.0	-0.212267988572	0.0	-0.519805188162	0.0	-1.25158560634	-0.228504580891	-0.55562564594	2.60987251084	-0.446292490919	7.43180902409	-0.327782683079	3.19053615553	-0.410715683925	0.283903681783
E9-A1N9	1.12368836524	0.232336851774	0.0	0.114445127442	0.0	0.0414484754047	3.24485076931	0.178913263354	0.0	0.579143453287	0.850461552817	0.390677633342	0.0519989430509	0.440995431017	-0.134355288426	0.242117297582	0.344955614459	0.147015091843	1.00149778207	0.196807865953	2.74804521031	0.200093906946	-2.10849007139	0.210988606296	0.0	0.0628256134097	1.46590070598	0.299124179482	8.34445516554	0.429946275307	0.0497284038505	-0.236131605433	1.40805658109	0.194673627461	8.34445516554	0.0551210018462	0.0	0.219165422162	8.34445516554	-0.174215078654	0.0	-0.0113105352324	-0.163838746684	0.26092306556	1.46948518915	0.133872303038	1.10166249801	0.20751584088	0.979713359232	0.234852987944	0.347569656562
E2-A1LB	-1.43621135308	0.288807410507	0.0	-0.284189415902	0.0	0.617813568374	0.38062528295	0.236906883987	0.0	0.228485753711	8.59604503645	0.301065134424	-1.70008213722	0.552610202132	-2.83053674789	0.228366078569	-1.50818140592	0.354792017185	-1.36867012696	0.0870873884591	-0.219814171819	0.15621022392	-0.752338767745	0.227840294574	-2.19356869485	0.120193455611	0.691646028534	0.381766964432	0.0	0.455131500184	0.157475831054	0.15605837693	0.755332055007	0.367692252343	0.0	-0.398235040401	0.0	0.0465575392006	-8.71048106443	0.114014846623	0.0	0.0392441879364	-2.06020520331	-0.0660202690358	-1.09520283816	0.383402932501	0.696390675076	0.112346270835	0.072941254448	0.217371512633	-0.525165539645
E9-A1RI	-0.161028520426	0.760629537635	-10.3808279517	0.609111488888	0.0	1.3466938178	0.853825449593	0.846201871898	0.0	1.29988235075	-1.29673069116	0.877284410192	-0.0844093907783	1.41758028077	-0.252403519241	0.736766088426	0.796627111718	0.610698956152	-0.33627314344	0.730399559761	0.139505218833	0.818715085501	-2.74538004695	0.925145946392	-8.50919529333	0.6361156192	2.52578897962	0.868373622656	0.0	1.05043581015	0.0440341823647	0.721175696559	2.98166395725	0.775604300792	0.0	0.558791972712	0.0	0.873639033768	0.0	0.704825354058	0.0	0.916640556581	0.60023142628	0.812694364852	1.15032329049	0.778235303983	-2.42592888584	0.791961892842	0.802059468128	0.851132191635	-1.07699784337
BH-A0AZ	-0.701353355552	0.325122527791	0.0	0.175584574943	0.0	0.310524405538	1.07858616162	0.370437558529	0.0	-0.0797300374379	-0.703121948509	0.438586463298	-1.88072377372	0.492497957626	-2.07002119488	0.382174675998	-1.11565032073	0.449625507168	-1.24075671769	0.278707964647	-0.531334201961	0.368728695293	-2.3280264007	0.252209451557	-2.71770092811	0.357535877974	-1.1104650075	0.3306891256	0.0	0.589243986654	0.625939194036	0.331578291751	-0.514714032802	0.334941834683	0.0	-0.266089718838	0.0	0.213763103507	-7.78047022814	0.161604787471	-0.0100402070403	0.098228959127	-2.8192905147	0.302595483149	-0.346494220006	0.422576792185	-1.02158027887	0.26532655599	-1.22349334443	0.337424221703	-0.271812240721
E9-A1R7	-0.292421651231	0.354517073782	0.0	-0.117427406022	0.0	1.30351841367	1.89411558701	0.411215518981	0.0	1.28362620279	-2.35164206361	0.598666642905	0.457502389113	1.27649904728	-2.99280125711	0.215872020386	0.266345166097	0.224756228465	0.645265257133	0.264503400981	0.322852083861	0.31110103983	-2.37219852725	0.442380560531	0.132779402972	0.0775065554867	2.83141655361	0.64293043387	0.0	0.48830965466	2.27463245044	0.0467094284306	3.71017737883	0.452786853197	0.0	0.660683799074	0.0	0.505827327447	0.132743905847	0.320938267319	0.0	0.552741875856	-1.55342780364	0.478542763707	-0.0213339312292	0.244831694533	-1.31392385074	0.4333261998	0.480215296044	0.38594061553	-0.846091676651
E2-A158	1.66742391486	0.788995687171	9.37076561123	0.829483674199	-7.89960236217	0.968030975744	0.732832272865	0.752642459786	0.0	1.31684527483	-8.59256408004	0.923420115481	0.661438457621	0.877459002837	3.45393485231	0.733628523025	-1.28006363871	0.812549163927	2.71075899339	0.849452991022	2.77392606228	0.690363416444	-5.93757427129	0.764232589632	-7.89960236217	0.380142408054	3.96914081405	0.975497938585	0.0	1.01597004975	0.000599577887474	0.489977832219	4.14617906585	0.71170185189	0.0	0.322957926219	0.0	0.598287412342	2.03090624124	0.390171350211	0.0	0.703404168325	-1.01323937108	0.913233171738	3.8689817037	0.654865622465	3.55074706647	0.852506362269	0.778283946806	0.870164386252	-0.857115169284
BH-A0DG	-0.0204743351579	0.289528067332	0.0	-0.0914872985975	7.86486928538	0.284686021138	1.73138013504	0.284864752416	0.0	0.0789410229461	-8.31694551758	0.408901422848	-0.0417375700745	0.22533172955	-2.61178581386	0.237929110982	0.120303503551	0.233980016247	-0.136017935336	0.183372032497	0.577389900648	0.278348121889	-1.73246753409	0.295156001718	-0.452076232203	0.2796653675	0.789180315993	0.334052245208	0.0	0.286521823679	0.207027340234	0.312280813623	1.76184519401	0.187744783982	0.0	-0.140125008315	0.0	0.152316229322	-8.31694551758	0.16637073431	0.0	0.0626799123821	-0.452193845198	0.28583405311	-1.55052561356	0.362933540659	8.55782444775	0.239823714466	1.07797069219	0.113059373594	-0.223457702487
BH-A0BT	1.2683932886	0.810029222641	2.96445590932	0.527822916993	0.0	0.465167230963	2.40544464104	0.843348134387	0.0	0.479905070044	2.96445590932	0.843240814888	0.0387825679491	0.735596643483	1.203833784	0.961050131092	0.428470070783	0.854344601473	0.862494172653	0.603617072453	0.810486160166	0.700914381153	-3.30109564673	0.543641638246	-1.12951552128	0.629675218071	0.435004640377	0.838833685693	0.0	1.06116979384	-0.857734674279	0.646147708935	0.705509731565	0.699697136716	0.0	-0.102984211228	0.0	0.355117641359	-8.39644601704	0.535902231174	0.0	0.373278280317	-9.84319334488	0.868956119225	-8.39644601704	0.841744558541	3.65770835609	0.711036362671	0.751690907391	0.819431591036	-0.448413745685
BH-A0BW	0.387121410587	-0.416519540049	9.68786750357	-0.643026041103	0.0	0.371333590088	0.30945523094	-0.378004987913	8.58937989053	0.0452925422015	2.08512891969	-0.327196654819	-0.763180378208	0.067824999653	-2.86848255111	-0.653337455434	-1.10110186262	-0.424986379624	0.0655673609768	-0.425840670806	1.7759933849	-0.409502548653	-2.13372334165	-0.368640761779	-8.90197656593	-0.545771058466	0.72202051927	-0.29623781121	0.0	0.0906956714376	-0.214205674787	-0.482900100996	1.28260516139	-0.316187948533	0.0	-0.470395031686	0.0	-0.527053112215	0.0	-0.502929456226	0.0	-0.820611298991	-2.98644257652	-0.253525431358	2.12963969665	-0.302587795926	3.16854881493	-0.352380155074	-0.200169326955	-0.499179347942	-1.47592712477
BH-A0DD	0.269055237793	0.482133515073	-9.1094443202	0.185886626814	0.0	0.673656092889	1.32173747039	0.545404712641	0.0	1.39516317661	-8.41640664364	0.619264877866	-0.253771405888	1.15622840265	2.28795693454	0.404031038231	-0.518498189322	0.0998015082913	0.14770118384	0.486119301224	0.915493254807	0.453213850328	-4.01228516496	0.723055488763	-0.125908301945	0.175223216642	3.1683783063	0.668220687218	0.0	0.536379559814	0.541886347812	0.23691392793	3.95420081217	0.602056893799	0.0	0.404366051978	0.0	0.578480783902	0.0	0.434560700044	0.0	0.549612627987	0.567017694972	0.597516831021	-0.531352117146	0.390253065215	-9.51487218684	0.549274913831	-0.180003334725	0.5556574989	-0.05677816313
BH-A0BS	-1.32156855567	-0.444816840976	0.0	-0.599761159015	0.0	-0.0352006553124	0.298582249032	-0.620976719165	0.0	0.185686484736	-8.99266434646	-0.302883247314	0.21723538193	0.309166145792	0.489510925332	-0.546760368492	-0.0304802831954	-0.755991407266	0.302225789286	-0.466565791538	1.2442774958	-0.616799965957	-1.16180593168	-0.326233677502	8.40447679862	-0.387817725156	1.30182321043	-0.403439571491	0.0	-0.285224664699	-0.34987228502	-0.558492344923	1.47017220613	-0.367162622769	0.0	-0.781629587658	0.0	-0.406132613211	-8.99266434646	-0.77365363423	0.0	-0.436070491851	-2.37991052133	-0.375352630259	-1.38668308978	-0.678533427293	-8.99266434646	-0.450956534077	-0.210471888919	-0.351329717673	0.298093446033
BH-A1FC	1.83797898862	0.183383107981	-8.61030094767	-0.038247299338	8.97613081768	0.0438927661203	3.27422493454	0.260684920777	0.0	0.625154673464	-9.01570531424	0.188156272433	-0.104118101718	0.084400270678	-3.07097099067	0.165001347671	-0.632639183825	0.28531402357	2.31076607385	0.236852046733	2.72249984408	0.29478180531	-0.522868560897	0.113908258506	-0.0395744965628	-0.226246158334	1.66860899681	0.27399710939	0.0	0.37428295335	-0.412780921672	0.0431901538974	3.05645529851	-0.00226664429274	0.0	0.333376545655	0.0	0.221716669915	0.0	0.0864583872839	0.0	-0.0496381984086	4.16133872079	0.160703717636	1.05897336656	0.179662252631	-9.30335701454	0.350329309784	1.13598363953	0.074389790373	0.102431638048
BH-A1FM	0.799768562593	0.256267532505	0.0	-0.402386897417	8.65981191886	0.345432798319	1.42673559969	0.325242847248	0.0	0.513324755524	0.0	0.344482382366	-0.445788479387	0.775039632579	-3.04959705964	-0.0890152264982	0.100474939542	-0.105605917846	0.508297533228	0.202994955313	1.71629142509	0.21667070786	-1.0633588704	0.293252938862	0.617658406163	0.150519897265	1.55694275335	0.404096842994	0.0	0.891297477308	0.24303409501	-0.0799389566074	2.36120381884	0.339897696053	0.0	-0.381918957482	0.0	0.0492587490417	-0.0754029293369	0.0238290572203	0.0	-0.0270061003269	-0.208937481948	0.494489709865	0.617658406163	0.296519068872	0.0	0.129715112432	0.0299448855469	0.198095410266	-0.0626990095779
E2-A153	0.417306307846	0.338520927835	0.0	0.268325380011	0.0	0.0634383163712	0.99912212658	0.302033135347	0.0	-0.107974476741	0.0	0.385291440402	-0.762327566341	0.500232147938	0.399582806613	0.308196685737	-0.0718712587808	0.207542557527	0.521330236712	0.277351428121	0.642534779262	0.279684202763	-1.64846395556	0.247734244036	0.419376305497	0.232674271805	0.0499616029346	0.312844248486	0.0	0.448936575113	1.17552360782	0.263976619683	0.769670836619	0.31468543594	0.0	-0.552451810713	0.0	0.236067301956	-9.52771934393	0.244820067448	0.0	-0.161506233466	-2.36689512919	0.321665830374	8.96635360214	0.308853264607	-0.561310192018	0.322990658169	-0.474402888095	0.327378809702	0.158182009414
BH-A0DL	0.0701380629653	0.384487694636	8.54728195029	0.0993072706131	0.0	0.470302554529	2.42704892733	0.503132709732	0.0	0.592884672858	0.958624151568	0.46745298389	0.119542939901	0.774343688159	1.69190473608	0.585889392904	-1.2762020092	0.44833309547	0.328401688553	0.296512245359	1.40692711013	0.305487446813	-2.47693674368	0.409040974799	-8.9745724678	0.081020766009	1.92004086943	0.675557765287	0.0	0.73575129104	0.867957622063	0.371320121435	2.99983732514	0.524960205191	0.0	-0.0109241623677	0.0	0.128126415762	-8.28155186727	0.271754392288	0.0	0.143857018389	-0.798879589865	0.466259688587	1.65167429148	0.410477350034	1.36421298207	0.385758368764	0.0179522814315	0.534876437939	-0.103731182719
BH-A1FH	0.00855124828976	-0.317881737006	0.0	-0.571065361855	0.0	-0.0629093179946	0.92892520519	-0.252991510594	0.0	0.520545662515	-1.09297679566	-0.169423811584	-0.36655050168	-0.0437057606511	-0.618675763441	-0.647252998763	0.616191957278	-0.394699584657	0.432598731043	-0.204809020753	1.79671479398	-0.242494746747	-4.13484003014	-0.192956760951	9.43645949189	-0.311477871411	0.318226242519	-0.237585544977	0.0	-0.240973383644	-0.300221685288	-0.335728178634	1.24202697385	-0.306401996218	0.0	-0.0198643540692	0.0	-0.148199339361	7.93266002813	-0.29182354163	0.0	-0.247961089322	-2.85432158183	-0.283806347669	-1.09336134603	-0.2959769034	0.0	-0.189991225835	3.34896279878	-0.420816745567	0.134843406733
BH-A1FJ	-0.361232652807	-0.0163607015257	0.0	-0.386779267988	8.3517004327	0.210617032575	1.32753542605	0.0931655039904	0.0	0.720222340235	-8.53500560425	0.197554395021	-0.790164158367	0.622227660492	-2.49513484282	0.0402957099059	-0.77383594096	-0.336863803832	0.748817029716	0.0170346259423	3.05514506954	0.0783119880352	-1.45277336336	0.138687454792	-0.876355095198	-0.0975834849546	0.823447999712	0.325486769706	0.0	0.0166399404805	0.0397971056608	-0.0553069814037	2.13502616713	0.203588788938	8.3517004327	0.00259624857437	0.0	0.234027477705	0.0	0.110972578145	0.0	-0.449108235373	-2.22008722035	0.223821391566	-0.183331525901	0.00759715895682	9.04472960886	0.18703291799	2.16117845275	0.116115071016	0.190296497209
BH-A0BZ	0.638103471697	0.708455202122	-8.02097042503	0.4235592149	0.0	0.751491369009	-0.45090655794	0.844504033721	0.0	0.74779264896	-0.00606832697054	0.793384910465	0.474668445583	1.20469821363	0.484616832064	0.71367568623	-0.152284997466	0.773308572275	0.10278502047	0.623208307484	-0.881499139139	0.759355406942	-2.160506039	0.792558747596	0.0	0.41410718943	0.931638327493	0.84313194853	0.0	1.00638878786	0.255294559247	0.628760054954	0.59406409434	0.642231990125	0.0	-0.0149648013909	0.0	0.598923010702	0.217042107149	0.498541116159	0.0	0.60607076154	0.792398642943	0.845373621613	-0.476022931275	0.753629483417	-0.881433515385	0.660447384764	-1.03567925207	0.803193162618	-0.198985912658
BH-A209	0.040858919309	0.521568068313	1.72890339073	0.171996594791	7.75731201476	0.763612943378	3.10926882798	0.550623142762	-6.72183525547	0.474428543558	0.294304439831	0.628424575072	0.19632144416	0.688280608463	-0.532961219251	0.607064193095	-1.37067794014	0.591477893333	0.439925658648	0.344492747436	0.744637771959	0.462691581248	-0.864304302812	0.415473374212	-1.04290592057	0.20790187122	1.60138723321	0.67238248385	0.0	0.777971691272	0.335560935018	0.251242670615	1.64620187278	0.553742340494	0.0	-0.120719702057	0.0	0.310093473946	-8.80021793533	0.158605877156	7.75731201476	0.346262386155	-1.76428081534	0.532293316158	0.225312665234	0.426713890542	2.23483820573	0.335014721883	-0.340870878783	0.444598606306	-0.687935639791
BH-A0DV	-0.0169524026972	0.201393820828	0.0	0.0964276984851	0.0	-0.0239931516094	1.58636382331	0.130463743104	0.0	-0.317032044634	9.06113710018	0.309427719863	0.780237425263	0.219274145726	-1.77586825354	0.16529780079	2.065296465	0.176162437862	-0.300493396248	0.13888556697	0.352784888112	0.263856426942	-0.67651913754	0.154109809759	8.36810600378	0.187173457219	-0.408881712938	0.159809296569	0.0	0.259301796232	0.6782095881	0.185695814571	0.0663696062559	0.156886323995	0.0	-0.0276013048525	0.0	0.194213945205	-8.52610337755	0.210561879458	0.0	-0.0358283906213	-1.54414305442	0.144290039772	0.940460133033	0.196009684796	-8.93150240818	0.213052990475	0.174101887061	0.12830096085	0.156982828294
BH-A0DT	-0.595208802025	0.199627344086	8.93689776869	0.117475641672	7.83854834186	0.023691324075	2.43587638754	0.145909485301	0.0	0.204596215898	0.0371276535169	0.250919098955	-0.418522569372	0.391796278805	0.294234894517	0.295257587361	-0.599837577609	0.138088665326	0.110760544992	0.136990510078	0.352983915538	0.217212969405	-0.493489241709	0.178363273998	-0.368296586147	0.132819448283	0.614590072894	0.260420408108	0.0	0.254188872686	0.667758705468	0.0498755543409	0.962188768388	0.163631054816	0.0	-0.101717488103	0.0	0.151174461574	-9.18741354946	0.140468317917	0.0	-0.0583631440741	-2.88026154519	0.193246429476	-1.2154873952	0.170522009811	8.75460250119	0.189466972491	0.134775895152	0.200900074383	0.000566945810614
BH-A204	-0.036634836655	0.147298795066	-8.13280049233	-0.0260247565786	0.0	0.825438184899	1.5426020883	0.0534816970663	0.0	0.941967175631	1.84011730479	0.249816123829	1.09680546895	0.680317653832	0.22178956598	0.073634267643	-1.13759631447	0.0990416825282	1.51138257453	0.0889068266505	0.934688918946	-0.0878218080769	-1.04249190997	0.0591713032599	0.687309871876	-0.513753146105	2.99458184111	0.245180829067	0.0	0.414184362456	1.05797005474	-0.215470120638	3.5758301341	-0.0206139043746	0.0	0.100556137584	0.0	0.082719997642	-8.82580078989	-0.14298154468	8.12725688493	0.364151913465	0.687566155798	0.0208838401533	1.14706805342	-0.151920633979	-1.47157883972	0.0530916254561	3.15623547259	0.0664400021171	-0.782408995825
BH-A0H5	-0.519811134915	0.279695771669	0.0	0.102760821835	0.0	0.392894008278	3.46379820562	0.288487166666	7.90759272616	0.0798055294169	0.481236521148	0.321290152922	-1.17033568116	0.339269623728	-0.234414109624	0.313419669775	-1.3687328763	0.261961231337	-0.0668885843898	0.207522310469	1.258300107	0.325676690878	-1.64762452248	0.248929301214	-1.8855184188	0.250126486338	0.151504753115	0.302952877923	0.0	0.378852568869	-0.0672729761032	0.239029140386	0.508667089122	0.29664819869	0.0	-0.0564718332585	0.0	0.153882945124	-0.499463877586	0.247347977441	0.886494432576	0.219689897646	-1.23582521612	0.360389515784	-0.211836216986	0.277392018632	0.360640954252	0.228243638788	0.510649394215	0.297771745789	-0.351627257427
AC-A2FB	-0.147015719073	-0.147681808198	0.230766367765	-0.14098284499	0.230632947584	0.103283638758	2.94489704006	-0.114332902179	0.0	0.626276356467	0.413138936907	0.0339929627949	0.375033731621	0.381031570299	-1.11926822646	-0.15736888221	-0.147530928212	-0.462573652677	0.0666397315547	-0.111466034794	0.318865659182	-0.109491871626	-2.11900958682	-0.00988959601968	0.55937850239	-0.138056977884	1.12143251288	0.0574141501651	0.0	-0.169198880499	-0.979707500161	-0.184339683893	1.66302582101	-0.0754181318082	0.0	0.120772184653	0.0	0.05745794226	-1.71458280469	-0.0524903597233	-6.64941191983	0.0861886046496	-0.00750538408425	-0.085973496446	0.268633628173	-0.151922776508	0.00775238705434	-0.00821212022026	0.230901519921	0.00901281018173	0.0235626439879
E2-A1L7	1.20618378553	0.156234638707	0.0	0.0905811927805	0.0	0.143767407661	2.33477551826	0.260268420734	0.0	0.28576742671	-0.277860753177	0.232758117682	-0.13236673282	0.57545768889	-0.386069943742	0.307596492017	-0.46347843188	0.281868474411	1.37765083069	0.136553488972	1.47613677024	0.133010563139	-0.693288752347	0.13251237925	0.297460853213	0.15587068622	0.996703537313	0.307439343063	0.0	0.355819466004	-0.044259209882	0.0504694341195	1.5445284748	0.154330616164	0.0	-0.364951877343	0.0	0.0461488806818	9.38166754475	-0.0260097617451	9.38166754475	-0.154377277828	-0.801091409137	0.0727816666763	2.64870680835	0.227385559029	1.26244855831	0.216109507073	2.14986879853	0.185677905556	-0.115367739142
BH-A1F0	0.828322663373	0.0562853074636	-8.22184447185	-0.0706814654926	0.0	0.071964150967	2.70759555587	-0.0436990730068	0.0	0.371525627943	0.0828620474522	0.110142663013	1.3585590655	0.316711419187	-1.41367840083	-0.0639318799575	0.921527510713	-0.0135379811393	1.31875885244	0.0516099499889	1.42592974463	-0.036304051906	-1.28496387166	0.00622475203774	0.488289486308	-0.260759646908	1.12199222484	0.071879502572	0.0	0.187077172537	0.551709234487	-0.0432797797699	1.39947324015	-0.0238928683479	0.0	-0.00190242814187	0.0	0.0499211399607	-9.3202775985	-0.0965191790241	0.0	0.0544139419862	-1.38341936977	-0.0303568955776	1.18144221403	-0.0220461256881	10.0962527178	0.0516464357793	1.06370196239	0.0141894600863	-0.168869367486
BH-A203	-0.673214669695	0.470045197701	0.0	-0.0701660257573	0.0	0.599448379604	1.70983495068	0.274956471233	0.0	0.879213718509	-0.458072553169	0.551596334234	0.374355768961	0.928655591398	-2.3368053316	0.500770841168	0.591582412016	0.480772870213	-0.523121917641	0.354104078818	0.957026409295	0.273016925605	-1.30166034756	0.537687506103	9.33893585301	0.206371057759	0.624733487473	0.557827139676	0.0	0.860111261593	-1.44682560882	0.438635936502	1.54856465262	0.409619792926	0.0	0.0892049663346	0.0	0.38995041367	0.0	0.204340762894	0.0	0.214644402541	-2.11636658777	0.370253972782	0.0525858182373	0.278612044039	-0.458072553169	0.395245882814	-2.51227812672	0.367865316271	-0.356438550157
BH-A1F8	-0.644190078737	-0.182533617992	0.0	-0.600545223314	8.42189521154	-0.0591803224263	2.24859038593	-0.221619878761	0.0	0.406601293265	0.518885502589	0.114402184521	-0.0380545719601	0.52740457557	-2.9412971014	-0.338823409654	0.270498148894	-0.349923005538	-0.48121150295	-0.213901711295	1.78743742684	-0.228523433117	-1.39057525563	-0.144104677592	9.1149334875	-0.354431558272	1.43122877623	0.0116159511507	0.0	0.21371387398	0.558177920422	-0.444196535169	1.62818833207	-0.0645205364192	0.0	-0.573651623643	8.42189521154	-0.220959047028	8.42189521154	-0.279221696328	10.2134720663	-0.298523159096	-3.30925762167	0.0648330102718	0.924388146842	-0.229746945124	0.0	-0.224980651544	1.44650560058	-0.140691306671	-0.17668136188
BH-A1FG	-0.57132051533	-0.252628701994	0.0	-0.569472011472	0.0	0.178127710355	1.61696941609	-0.274670602206	0.0	0.533539238973	9.32593434672	-0.235333007794	-0.442383256022	0.185172685097	-0.906537331848	-0.43580119956	-0.24827530183	-0.411637890503	-0.124663294803	-0.262757144228	0.330356989359	-0.43149166206	-1.06597118308	-0.51323939282	-0.691192731428	-0.559074312623	1.0313404506	-0.305672499956	0.0	-0.0592400758296	-2.53174797278	-0.494524662579	1.54167692756	-0.412831556313	0.0	-0.293874461945	0.0	-0.236395756395	-7.71498978558	-0.283355915311	0.0	-0.582507057578	-2.14973797244	-0.388748093442	0.224998738913	-0.284045191794	9.32593434672	-0.244790921891	1.32360754286	-0.417392442897	-0.245571304214
